GamblingPlaceId,KeywordId
ChIJB0chs7eXrEARJNiEuP4ySo4,1
ChIJE1ScaPCWrEARXW2sliwgZsE,1
ChIJJ9zi7PrgrEAR2Hnbh73Erho,1
ChIJP49IoPCWrEARn78BidRor_0,1
ChIJRX1PoPCWrEAR3A_HXWrZVIU,1
ChIJS-iryTbhrEARu5Ib7kYMvxg,1
ChIJa2I5zzrhrEARWQpJ0SKXfQo,1
ChIJj8azPfCWrEARBJH-2T0Z3gU,1
ChIJwZLRAPDgrEARGL_gzPOsSDo,1
ChIJz9eSE_CWrEAR9-y8x7N3dzk,1
ChIJ729os_EjrUARqpfwtq6Dw-k,1
ChIJLz_zu0r-sUARseCtEPyyNqg,2
ChIJk2wxzDoDskAR9FQHCxXAWgs,2
ChIJp1rNIHUOrUARzQ2rTI9CZ2I,1
ChIJ2d50vpBdrEARG4snG_sDyFA,1
ChIJ4bjM1sphrEARZUKS8H_yti0,1
ChIJB6FRggifrkARXxtyZkQNF5c,2
ChIJF-ktt0pgrEARcLn4lioqWOQ,2
ChIJM-Zpc15hrEARbZSe-Y8Q0aw,1
ChIJN2s3rEpgrEARrbVff0XU494,1
ChIJS-z6aDRZrEARLLVO0G3Qpu4,3
ChIJ_eYXu6tdrEARVylJTm_sk7s,1
ChIJefFbbNthrEAR55Gbvg2L3Zk,1
ChIJka3lYMhvrEARgklA7p8_LhI,2
ChIJu3k6BeZdrEARSTLqNna3M6w,1
ChIJC3U_6MkdrUARBkyUU73XH4I,1
ChIJd0zAJqYerUARvi_dysIXnos,1
ChIJwQd9aLwjrUARSsCX8x_bPmY,1
ChIJX8T7xw6vrUARTKGrlASs01c,2
ChIJXQnIvcivrUARB2KLiMYM5Lc,2
ChIJZU9XTMevrUARnn7Z8GkGXes,2
ChIJ9Q5F9BA5TUcRBHcJNM5yjio,2
ChIJO4KVqzIfNUcR0bDIfMQ1UcQ,2
ChIJRa50bOitUkcRgIZAkrVZVi0,2
ChIJc-pyEHGtUkcR5I93dGu0c_U,1
ChIJz0c3TJOtUkcRf7eEJOcHxC0,2
ChIJwzWKkKhPTUcRFPC95-4urlM,2
ChIJy8c9uatETUcRtripKwtgANA,2
ChIJT3HdpnvJUkcRj6Fc02RbN4I,1
ChIJr8yb5j65UkcRpueRwI4VDTs,3
ChIJ90NP8FocrUARIu3kezXH4gY,1
ChIJB9HMhbUhrUARnEJFpx8BJb0,1
ChIJi-om_1ocrUARL6mJof8QshY,1
ChIJoX37uyQhrUARC4bkjIEZOi8,1
ChIJ1ZhcMxDXUkcRpBUG0JbKYGE,1
ChIJ28g0WqTXUkcRT0TNQ5ySFFA,1
ChIJ8bSvbb05rUARpAH549cextI,2
ChIJE-rwkKbXUkcRAlwWTKDnHzo,1
ChIJEXoVpgbXUkcRd13wsANMaMQ,1
ChIJFQDCxHrXUkcRphujpvpT2RQ,1
ChIJNyCsrhvXUkcRoC-v_Mi7i4c,2
ChIJZRtRGzfXUkcR512aTfOP35Q,1
ChIJ___DBfnWUkcRwyGJ7IWshfM,1
ChIJeyZvt5gtrUARVR0vW_mAev0,1
ChIJeyzrGQTXUkcREC_PWSXo00o,1
ChIJk8DYV9wtrUARu5ObIVrlyGo,1
ChIJpeT5uYPXUkcR5qzB1plLdk0,1
ChIJqRhYjJUtrUARWTJoN9M74mo,1
ChIJszGSO5_XUkcRDyMhiAlwH-w,1
ChIJw-kmvnrXUkcRSqntf7d5FC8,1
ChIJx6zalX_XUkcRZBEtWhrs5fA,1
ChIJy3i4KWcpU0cRBi23Y1kjnNY,3
ChIJKdgWFsKJrEARaW8ddvjUeig,1
ChIJZ7TY6THQrBQRsON4lk1fksw,3
ChIJSdPBHjdcrEAR1Kzld8fVTxI,1
ChIJY5WWcsxBrEAR-k0idbSARr0,2
ChIJG7Vr6Uu8skAREUJsabzWvXo,2
ChIJ0VK7tdvZUkcREllknr90YAA,1
ChIJ6Z0cHQCDtEARo3OhokhnmK8,2
ChIJVVUF4dfZUkcRk1Wn6cbR3Ew,2
ChIJa1pqA8vZUkcRhGnfzUoatuc,3
ChIJnR6hHd3ZUkcREFR6C4cNiCc,3
ChIJu3YiQnDZUkcRT4rC36F2Coc,2
ChIJAyzoIFM5rUARk79hACx0o9c,3
ChIJES0Q3E44rUARYhRqQskucRo,2
ChIJh8b7M0k5rUAR6eZk6f7fnCs,2
ChIJpxS8ikU5rUARD_UBewuDKhw,2
ChIJbbeacjU4rUARlHUbuEXFHCI,1
ChIJE-IuNfjWUkcRuA4wHL3rLyI,3
ChIJ2XM26nOtUkcR76a2INVQ1Xg,1
ChIJEUs-iQitUkcRJH5r_uOT-TA,1
ChIJEagN5T1XTUcR6Gt1PDH3tz8,1
ChIJJ2iHMnGtUkcR9FwcpShyk1A,1
ChIJa5RH6XOtUkcR-RdGgDPLqDQ,1
ChIJf6XpfRlXTUcRrWodFb5-2Hk,1
ChIJtX_m8XOtUkcRniblfZlKjnM,1
ChIJg0_Lv_7hrEARP3sSy63hBEo,1
ChIJ5ZUNmNoPrUARTV99ZSfvuNA,1
ChIJK9w0DAoJrUARehT7b4d6Q9g,1
ChIJLS4cGjEKrUARbohIB0nEXto,1
ChIJaS_3580UrUARjhMxoQQ5w1c,1
ChIJNdCh1sEtrUAR4o6hX4bklB4,1
ChIJoxi1neotrUAR-NAu1VurQeY,1
ChIJp1iDc58trUARvcsbsJPJoSk,1
ChIJs_GEQ6AvrUARo3iHW5fOsa0,1
ChIJD3TeNcDZUkcR1B9271GRMGo,1
ChIJFeWAkOXZUkcRDS9BhgVe4x8,1
ChIJIYDawdjZUkcRmNEZ5ILXh10,1
ChIJK7ROfLvXUkcRnai_N_3_s78,1
ChIJc2nLkNjZUkcRd2PWO1MoYV8,1
ChIJuUZehTaFqkARE2ES_8KYtB4,3
ChIJ2ZncTkGurUARLC9xFZLcg6o,1
ChIJ4QZhJhWvrUARUqrPtWBBbIE,1
ChIJM6QdtkCurUARVjMd3DIyaT8,1
ChIJj9gQcCKvrUARBCVjf_IrP0w,1
ChIJ1aRNXkX1skAR62NQTBNa91M,2
ChIJ2-6OKKb2skARURj6V44ir_Y,2
ChIJAXQE7oL2skARruzbY8CBFmY,2
ChIJDXYxnKf1skARqBqNGw_LS2w,3
ChIJJbLUHTz1skARniGFQBp9knY,2
ChIJK50w1LpaskARUmdYDy9zFWQ,1
ChIJKw-8sMr1skAR0eHSpgsS2tY,2
ChIJT5RzwB30skARsxYeaRnHOlU,2
ChIJi1nz20VbskARoYI3qIKnTRs,2
ChIJqcPpWOFvskAREChsA91G5jg,1
ChIJqyukxSdCskAR_Umwh_-Ed0c,1
ChIJz0foIMFdskARM0WbqztiuJI,2
ChIJKYOFgzVArEARMDF2QBYvIlU,1
ChIJP13JczVArEAR-HSHfXDDqvE,1
ChIJfR_Am0pArEARZtyUi-MSJEM,1
ChIJUzVd9hb_sUAROsI7BZrP4wM,3
ChIJtx-hM7M5rUARU8YAbZt0OtM,1
ChIJ3-zAyc5nRUcRJpg6bAB2Yf8,2
ChIJ3azZcWUBUEcRr4U1ABLf5iw,3
ChIJ4X902RpXRUcROrO8CFJWc28,3
ChIJ8V60_ItnRUcRcsMOPcjDKss,2
ChIJEYSxmgcRW0cRWyivekVp3fo,1
ChIJHeuibuldRUcR9vKWliwUigM,2
ChIJM7Mh-LxdRUcReW2xIZBrC4A,2
ChIJNyG3005dRUcRLtL335Km1ss,2
ChIJO9Qcs5dVRUcRP9MqCz3M-7A,2
ChIJVw9H_WtnRUcRQK1RrGvIQsA,2
ChIJXbyO6DlnRUcRFP9_fkcgGuo,2
ChIJYa-E8uhXRUcRiww4EW6LhXI,3
ChIJ__24ZCARUEcR_DGJGx2YRQo,1
ChIJb40_Ve7iT0cRLXbVKATeN7I,1
ChIJe1HHdvDiT0cRmilWEScQJKU,1
ChIJfwWBe3oBUEcR5CHJuCQyhbA,1
ChIJh3kzbndXRUcRCExPDeoZZZo,2
ChIJlYCslHABUEcRtCZ6bCdVWVs,1
ChIJlYCslHABUEcRtK9at09O7r0,2
ChIJyY5EZ2lURUcRPnGaogJX0ZE,1
ChIJyY5EZ2lURUcRPnGaogJX0ZE,3
ChIJ-5DOEGf9REcRwUr70InR1Y4,1
ChIJ2wTTu8NdRUcRqf9651uH8qU,2
ChIJ4yDvAFdnRUcRFxDbLk56st0,2
ChIJ87rU65cHRUcRODhhIDpx_t0,1
ChIJ87rU65cHRUcRODhhIDpx_t0,2
ChIJFR8mR1n8REcR4xOkgQGy2kk,1
ChIJG0IwFs1nRUcRGDq9WoXYTWc,2
ChIJO2fMJ6j5REcRhjR6TpaeTr4,1
ChIJQRsuy4dnRUcRIAfnjW7j_IA,2
ChIJQWycPl5VREcRXTPzyCiuTKQ,1
ChIJR0aEds79REcREUGFRf0HwAw,1
ChIJRZ6kwAtnRUcRC1r3LAtgxWY,2
ChIJS19pRa0BRUcRcA3KVQgJNUo,1
ChIJS4Kduy3rRUcROk43TrJIxSg,2
ChIJTcogUWJdRUcRDDjZumaLED0,2
ChIJZbKWzfxnRUcRkfzXX4OY5bY,2
ChIJ_blICfZdRUcREW6RDw8GFOg,2
ChIJe8eUPKoFRUcRQ-YyHXLC8SA,1
ChIJgQ6qy3wFRUcRyOrPyhITgRY,1
ChIJhZJiSpr9REcRp6phs6ty7fY,1
ChIJifUZdOZnRUcR--n5-v1OWp0,2
ChIJkyBin-hdRUcR38ZxeNxjhn0,2
ChIJp7ADZhlnRUcRpsPzfIEjMFw,2
ChIJpRyhK3EbRUcRTjdpdPW0nEc,1
ChIJqTCpfYThREcRqwE2u8z60Tw,1
ChIJraqa1HYbRUcR9IE3aquHEfo,1
ChIJwVsyfKWZRUcRZ-u7G73uwbY,2
ChIJyWNECF9VREcR-hQQyi7KROw,1
ChIJ1VKdJQFdRUcR_h4EIRYmr6o,3
ChIJ2-DQBfBdREcRKkuP-m-16E8,2
ChIJN-82EHtdRUcRSc1U2A9DgFw,2
ChIJ-a0O_o--T0cRBvMv7bY7VRg,1
ChIJ1Truu9CXT0cRRZF9ow2J0v8,1
ChIJ1Truu9CXT0cRRZF9ow2J0v8,3
ChIJ469cjBq_T0cRkKl0ciTo38E,1
ChIJ7S-1UIS-T0cRqJmhoHArjiM,1
ChIJ9weLdGq_T0cRfwk1V_zDuyU,2
ChIJBTjTzMenT0cR-woq5En4uYU,1
ChIJBa92Mu2-T0cRQR4vCvW1Ass,1
ChIJBx6zcYanT0cRAn3OU0Q4CxA,1
ChIJDRAEXyK_T0cR1EdOIGyQkjI,1
ChIJES3PspS-T0cREIRuV4Ai47g,2
ChIJJxk55BW_T0cRpxEVYToc1Pw,1
ChIJKQdFIhC_T0cR57M5a9pzPNA,2
ChIJKYm0SnG_T0cR6NXH8Mox4-0,1
ChIJNXB_AYW-T0cRjGs0NjBRWIQ,1
ChIJPdkP9FK_T0cRadtEZH7GdNE,2
ChIJQUnuX_i_T0cR3MA2MiEg9j8,1
ChIJQwKhgWKnT0cRTnrcTk0Ggm4,1
ChIJSyIIWpK-T0cR2FWu5DdTdVE,1
ChIJTdyhUsanT0cRZ1aekLBn8vQ,1
ChIJY9aqrpq-T0cRgSUy6eB5dCM,1
ChIJZ8tWlJq-T0cRBwiPE7E0lWw,1
ChIJa20hnna_T0cRihzKwTnlQLY,2
ChIJdb6gG5C-T0cRklqZa6fji_4,1
ChIJhd5eCpK-T0cRph23g8ysyrM,1
ChIJjxzyrMenT0cRfY5MGQ_gu3c,1
ChIJkZRVo7W_T0cRCfWHS-Ht8ss,2
ChIJna6VEwC_T0cRdcBWM1eaf9E,2
ChIJtQbLHJC-T0cRmqwgkMliPw4,3
ChIJa_5MnHplWkcRWmAYXK5ehzs,1
ChIJmXAjdZtfRUcRs9f8UQQ8ssg,2
ChIJxTZuJwJNRUcRXvTCw52tMlA,1
ChIJ1c8n4myXREcRSjze8l2VABc,1
ChIJ46q0_LWHREcR1X2ADkfYHVs,2
ChIJ4ZrwIyiRREcRvRexzDt_X-U,1
ChIJ4ZrwIyiRREcRvRexzDt_X-U,2
ChIJAfKs9h2JREcRcKOS_N_EK30,2
ChIJG0B9wquWREcR2ub9Y79Q8eA,1
ChIJG0B9wquWREcR2ub9Y79Q8eA,2
ChIJc2H1NmSRREcROvYQHsfnYDc,1
ChIJT4rKgp3bQUcRoo7tyRWaqUw,3
ChIJ0fHQR3WJT0cRQyc3gPIUbYI,1
ChIJGb6jsHSJT0cR_kb_NucDISw,1
ChIJJT6wSQLtT0cRy7AXeqJMFE0,1
ChIJdXcwP5C-T0cRSStxmMxZUkM,1
ChIJje_5ATvtT0cR_Z1LQmSLbl0,2
ChIJlTwr4XSJT0cRX7VXQ9lNJfI,1
ChIJ-36RbxMOT0cRil8d27IsS50,1
ChIJD8-quXRdRUcR-xznVAWNlpM,2
ChIJK7q6fEKBRUcRxKaQXgfbxQA,1
ChIJ-64seNBcRUcRevjPeaLVaMc,1
ChIJ0-WgH05nRUcRM2XPa1lV8os,2
ChIJ0QdakpFnRUcRksTwwssChBY,1
ChIJ0_d3sHRdRUcRXBLwq7_uJY0,3
ChIJ1Y46aZFnRUcRU0SU68lQfvo,1
ChIJ4yOZOgFdRUcRcmkKIRp4nm4,3
ChIJ6Qti2r9dRUcRy08etTnMtXE,1
ChIJCxhN46JnRUcRduNOzLNAcjE,1
ChIJD7iwqhFnRUcROJLsIHmWJ3A,1
ChIJGSj38QpnRUcRecxInhqvehE,1
ChIJH4KBDo9dRUcR2MBqkjlmPlc,1
ChIJM9f88uVfRUcRNjU5ttmL_uQ,1
ChIJMYRLYGhdRUcR_7Bj6vg6PYs,1
ChIJPYa4w4hnRUcRnABpIisvGwE,1
ChIJSVfs7zxdRUcR8O6h-73cH9I,2
ChIJT-ANKeFdRUcRyL_cnRPxcKA,1
ChIJUfX0LthdRUcR_Ye_Fg2xvRg,2
ChIJYZbvN2JnRUcRsg1WXTGwswA,1
ChIJbWPfhIFnRUcRtXLqCABrxXg,2
ChIJf3hLrvBnRUcRsYijJNqG70c,1
ChIJkSd4IZZnRUcRHekDCJ3OuWM,1
ChIJleJ5m1JnRUcRlEBhR1cTRp8,1
ChIJp8czwQpnRUcRJXu_hfJk71U,2
ChIJq6oaHWdnRUcRxaeLuNe7aiQ,1
ChIJrxngVkhnRUcR9nqVlQeqVAc,1
ChIJs3bGQGVdRUcRQXfxW5BgHRg,3
ChIJsxZPPf1vRUcRmfZkwb1i3co,3
ChIJucVv2xJdRUcR9ATG2BAacMk,1
ChIJw6WcmzpnRUcRKzsALASeKoU,2
ChIJx2rSmWtnRUcRwmw8fmAYZYg,1
ChIJ66ltY_wjRUcRL7EtHFsvdBg,1
ChIJP0S9F3dBRUcRcYlEqR1MU4s,3
ChIJU8iOOQdrRUcRc978ctyKrTQ,1
ChIJXcMarmFCRUcR7TRsOzhHcu8,1
ChIJXyvL10kjRUcRKidqm0oVE88,2
ChIJe7D1O2VdRUcRZGmGPjMAR1k,2
ChIJe_mC0zcjRUcRGsSPiP3XLao,1
ChIJj8MtnPZaRUcRlCKbaEuiEWM,1
ChIJn0dce60_RUcR7VGhCrIfSIs,1
ChIJr33XXUZDRUcRwvFV_jr0v9Y,1
ChIJ771eReNdRUcRcNHEoZ7rQJo,2
ChIJ6UWQJ3FdRUcRgwwL245K-p4,2
ChIJSwwWMnFdRUcR-iw-gxemKf0,2
ChIJuVnc7JFdRUcRXdOsWEY0j_4,2
ChIJFxUpOr5nRUcRnEsi4nsVcuI,1
ChIJM3lFxGZnRUcREFm7jedvgZo,1
ChIJM4653WFnRUcRqpbZlDXPcpo,1
ChIJWxnpuW5nRUcRzxwsIUzjbuY,1
ChIJbRD5sYpnRUcRKZ1D3hpR2k0,1
ChIJcSpQwmdnRUcRYal2NhjQtaE,1
ChIJkYm2H1ZnRUcRSMDrIDETxcg,2
ChIJY3hLqoldRUcRoroqIG1obcY,2
ChIJ_bhbXyZnRUcR8fb1JAAlDMw,2
ChIJp73MerdnRUcRH3EPw6WgmZw,2
ChIJOzmLmQPfREcR5FKCg7uVVE4,2
ChIJOzmLmQPfREcR5FKCg7uVVE4,3
ChIJR_IMmdrfREcRgVjvTVLhxBE,3
ChIJ_YJLxQDfREcRcLf90ByZdS8,2
ChIJ3Yx8V_ipT0cRlzA6F5XCBv0,1
ChIJgxdP4sinT0cRqlvN-WMfpQE,1
ChIJV_LBJbcVUEcR_vOsg_yyS08,2
ChIJV_LBJbcVUEcR_vOsg_yyS08,3
ChIJq0TDwMsUUEcRrQDxji0CkCY,2
ChIJEZQVZG90RUcRib9s8XPkkQY,1
ChIJZ2Cybrl1RUcRCDjdX5sgCTw,1
ChIJyydBNtBzRUcRL9WYtZFxaqc,1
ChIJA_3M70RdRUcRFM6QFCMzBzw,3
ChIJAyEI7LddRUcRFBbSw_OHyDI,3
ChIJIy1dPYBdRUcR3hd9wsXHBdM,3
ChIJV1NlpzRnRUcRDqK_itg0q6I,2
ChIJbSwHQPNnRUcRtiUvTap6Fj4,1
ChIJzwYb2_FnRUcRzt6XXRx4o6I,2
ChIJ80gk52eZRUcRg_mAQPQIxJw,2
ChIJ8zhdzRiZRUcRHF46MtbT8cM,2
ChIJCVtPNkmZRUcRmG4RhvX5bnE,2
ChIJEUPDXUmaRUcRQS0UmgxSLuE,2
ChIJEbjSqhFnRUcRcuLdwR4GVSE,1
ChIJLbOB1cqZRUcR6d7b7HiUGN8,1
ChIJM03TEBaZRUcRWMm3mbTxOBc,2
ChIJM03TEBaZRUcRWMm3mbTxOBc,3
ChIJP1TYVuiZRUcRuVIZsdTB73M,2
ChIJQ0IEcF-YRUcRvBRkEF_lF3s,1
ChIJl7DMAv6YRUcRadeart4Lcb0,2
ChIJnZIYW-gPSUcRH9Q2kSIqVcM,2
ChIJnZIYW-gPSUcRH9Q2kSIqVcM,3
ChIJpZGN1AGZRUcRnoCP-ChKEPQ,2
ChIJv1I9Y0maRUcRNqEjj4PfzTY,1
ChIJv9TqnZ-ZRUcRDhd9NDFsdr8,3
ChIJvcw9p5eZRUcRv9JKofoNAh0,2
ChIJyWleJIuZRUcRBotHmqKyvIs,2
ChIJzyjOQxKYRUcRGzEIxnoDyYo,3
ChIJHdQ_-Ai6WkcRJ-0Myefc8ek,1
ChIJ5_NoiGs3TkcR7CLSCCXcNgI,2
ChIJJzsTlM43TkcRRXPBrsCA3Tk,1
ChIJU0Zry6MxTkcRc8-JF0Y2pwk,2
ChIJ---5KKXXT0cR-or0JCDxk4k,1
ChIJ7UBDBfXXT0cReyrNHOoySUg,2
ChIJA0d4CgbWT0cRdcZGg172hJE,2
ChIJJQqI3-4xTkcR_v3eb9SAbMY,1
ChIJO6-eIO8xTkcRWjgdQLsWcfE,1
ChIJTRoNaJIxTkcRmtVenYpGsUg,1
ChIJV-FLIO8xTkcRYT8EC6LN3FU,1
ChIJj-NgGYbXT0cRbgJUKeSBQow,2
ChIJp49mjRPWT0cRVlZyXUl_N1A,1
ChIJr4P0nacxTkcR-LPADYFykZ0,1
ChIJsbKB_QXWT0cRImIbmjnq0yE,1
ChIJtTx_KRTWT0cRc-zCh0CWvKw,2
ChIJwxDSGZ1nRUcRh-RcLR4L0CA,1
ChIJx4INRiFlRUcRJmT7Gkp0VK8,2
ChIJ1fLa8FZdRUcRM6a-vxBpgb0,1
ChIJ9QoZeA5dRUcRFwT-Nlo0Lg8,2
ChIJH5h2wyVdRUcRGDBuvRvyAec,1
ChIJN2LtLZZdRUcRV9NPj-u4twk,1
ChIJNc509LxdRUcRf5jIsdmUQwY,1
ChIJV4vt-IJdRUcRjIJBCf_DPa8,1
ChIJcTOkuOddRUcRZzxUH67TpwQ,1
ChIJcUY5zYZdRUcROziFc9K6WhE,1
ChIJdy89bypdRUcRatXhfxi3NSk,2
ChIJgVxFn5VdRUcRVMMYTZdr3sk,1
ChIJ_e9XzANdRUcRAv1pIRdJKrc,2
ChIJewJk9w5dRUcR8g61-i4WSNM,2
ChIJu0oCd3FdRUcR7-0NPC6DVx8,2
ChIJUQyXAs0UUEcR3CzMkA7070U,1
ChIJcXuqOcEVUEcRgcgVg0JH1mI,1
ChIJr3T4-HwVUEcRu-dCGR-8jts,1
ChIJsafKo60VUEcRYwCh0tpIP34,1
ChIJxSHzTFcVUEcR1WrTmwbQNkM,1
ChIJp68Lj97YT0cRKiAVgmMRJhU,1
ChIJH0qH_elLUEcRbUN0tPFComw,2
ChIJI-lQ0NpXRUcR5Hp_4Id76aU,1
ChIJR3LwMvcORUcRGG_G7-tdkCg,1
ChIJZ6C7GY8JRUcRod1Tg6OOGwE,1
ChIJbSVZ2aEPRUcRxMo6g4IRcbA,1
ChIJ07tBkKGZRUcRPG0t5jvyKC4,2
ChIJQxKo_kiZRUcR8Cp184IjGg0,2
ChIJ_anMlUGZRUcRl5e_zb39cPo,2
ChIJu8lsWvOZRUcRyBTlWNbV6pQ,2
ChIJLyigmZl9T0cRbOc_81f61rY,1
ChIJU6VRiyaZRUcRmqNJE647JO4,2
ChIJocMjikeZRUcR-u82axVTlxM,2
ChIJp48HkTaZRUcR0csT4s_2bfc,2
ChIJIw_-8cUUUEcRTf82NC5YGIU,1
ChIJKwSDCq96WkcRR5tMFeijseE,3
ChIJmS34xssUUEcRZyIxy_mbxA0,1
ChIJsfQpesUUUEcRFULSJIC4qyE,1
ChIJ2XbB4VW_T0cRhwpNIHjmteo,2
ChIJhwr7_Y--T0cR4j2SFiOlNcc,1
ChIJvR8dLr2_T0cRpugL8kxfI4Y,1
ChIJ14LiteddRUcRe9_HoyrmDc8,1
ChIJBT9UOGVdRUcRXZLy8gy2K78,1
ChIJIe4ts4VdRUcRIYcXWZDxIHc,1
ChIJL73npZtdRUcRimGd6-5N8d0,3
ChIJPZKLqTRdRUcRRF-fF-lemGY,1
ChIJQwbGJ3FdRUcRfLAk-C90j-I,1
ChIJVYZVXg5dRUcRTqZh_fM5Q40,1
ChIJo_eC4EFdRUcRMYqp3kR41wM,1
ChIJzXdWZg5dRUcRnkzKZC7xLLo,1
ChIJf-1bOXpnRUcR1WeawlbLrx8,2
ChIJD7SQGXBnRUcRhfPaOAYXOt8,2
ChIJtS9Rl4FnRUcRSjXbScL76kM,1
ChIJ68XBpn9nRUcRwgD_X_pgeY0,1
ChIJE4qP1YddRUcRHcAz2-bVZaw,1
ChIJSTcNa4ldRUcR8pS_g2WySI0,1
ChIJf-1bOXpnRUcRwr_T_UcWszc,1
ChIJowdxGo9dRUcRvMwyqvk7N-A,1
ChIJHz88ke5nRUcRltFy0sAhCdc,1
ChIJU4q_lKhnRUcR-mTGrlSDzDg,1
ChIJBZ35Q4BnRUcRNa0V3_se5Zw,3
ChIJnSObyY9nRUcRgrsMsB5ZAE4,1
ChIJr0FvlIhnRUcRQVYknJ6woKk,2
ChIJ6-ktoIBnRUcRiTeg_9Z8Gio,2
ChIJAQB0HaNnRUcRx1sF3kRbzHs,2
ChIJNTM4JldnRUcRnIB9vxxgyAY,2
ChIJ6Vh6BNddRUcRQ9_q1ImeTA8,2
ChIJNznoXgddRUcRFSGSlhh58zw,2
ChIJewF3HJJnRUcRrKG7732froI,2
ChIJtaYFv5JnRUcRB75GZZH6xVY,1
ChIJvVIRppVdRUcRoej0EgXaGgY,2
ChIJs4VrOxNnRUcRrkw8niONnYI,3
ChIJg9yOw49dRUcR36MOVvwpMkc,2
ChIJSSsRdo9nRUcRbTA6gaPtkIc,3
ChIJS67K5ZNdRUcRbCrXoRKfhWs,1
ChIJdZjsopVdRUcR8-mokl-NGBA,1
ChIJ37dx3dtnRUcRs6r3D8KXN78,1
ChIJdztAFBJdRUcRCS8IGKYvTUI,1
ChIJMwXBMghdRUcRPEwdI7sU0c4,1
ChIJp5xldqFnRUcRUeBpJTrHxKY,2
ChIJBxHBCNzYT0cRBZw2vClB6Ok,1
ChIJJzFiSN7YT0cRu_JmkFZWDfA,1
ChIJPztWZtDYT0cR-yGE0RUJ6OI,1
ChIJUf85jt7YT0cRBlK9OLfrdnM,1
ChIJVd9Hd7rZT0cRckrE3BfGS3A,1
ChIJfRVGGEHZT0cRWFBwE9elCBQ,1
ChIJRy7xfe_fREcRiNIdDP6XF7A,1
ChIJVVVl0EkjRUcRP5cBzQGS_Jc,1
ChIJmS3PQCbfREcR5WOZbcxyiBU,1
ChIJEVSW5-WZRUcR0rAOWQRCewo,3
ChIJy4sDag2YRUcRbXIs3mBO9G0,3
ChIJ5QhAdVmnRUcRZzhlxOLiLZE,1
ChIJK56HagOnRUcRq89C2hhBRzs,1
ChIJU29PSaGnRUcRldw_XAqXjBI,1
ChIJhS5eHV-mRUcRFSQavA27AaE,1
ChIJiebEJGmmRUcRJ17hMcWTOl8,3
ChIJjUKw94WnRUcRk1t-7py1apo,1
ChIJ8T9G_CPfREcRUrwum9hJIl4,1
ChIJM-jblSffREcRxG0pPhoWUAs,1
ChIJXVl7_SjfREcRn91D2sbz0Bo,1
ChIJbZR9FdbeREcRH0ObRB4ix7w,1
ChIJdWsSuNTeREcRdY8W6OG7QV0,1
ChIJv4CpKkkdRUcRaFm8_Mtb4iI,1
ChIJAZy_QmSmRUcRtBzxyc-s6IQ,1
ChIJ6909LI91TUcROj2PefChe7I,1
ChIJ735UuYR1TUcRQsucZ2Ujuto,1
ChIJeTjResCbTUcRxxMzVeL2UcI,1
ChIJmdDokF-STUcRPKehJCxdy7o,1
ChIJn-uAg1eZTUcRcvj0YhIwBxQ,1
ChIJsdl3Q4tyTUcRqL_xZV8LuhE,1
ChIJ9VOt4FbvUkcRQOM0BVzojTY,2
ChIJA-YKAD3uUkcRqAwCpFGCm1A,1
ChIJH23JjSnvUkcRmGE1QqDCAhI,2
ChIJzbDsnz3uUkcRlkmsGRY7kUU,3
ChIJ0QKG_Zx7UkcRFe6O_08EDRE,1
ChIJH7F5JiiNUkcRs1qYuWvYYOQ,1
ChIJabquP5h7UkcRvB7FjffgqTE,1
ChIJicz91PSLUkcRBTAvnj2St2k,1
ChIJvfN3UFV_UkcRkmxuw9Cb-9Q,1
ChIJVWrdOBWLTUcRwyDPMVeKkvs,1
ChIJYWWV_GaKTUcRqoDGp1qWpgs,1
ChIJbcEg_tqLTUcR1y5dwHSfhv0,1
ChIJlxqJ7maKTUcR2yVZgjBNtRk,1
ChIJrSmo01aKTUcRn8ECrdg84pM,1
ChIJwQbWU-nZUkcRnrIEIKXcyvM,2
ChIJJXVXLzIDUkcRK_a_8uqEEO0,1
ChIJo8hMldz3TUcREpm-kp3ZHC4,1
ChIJ6QMDQoznTUcRSQb2bPUeg10,2
ChIJ6QMDQoznTUcRSQb2bPUeg10,3
ChIJIT-pZpyasUARDlvTJDStCY4,2
ChIJLxU2Q3vnTUcRoAC4L46kUIU,2
ChIJMRkE9x7nTUcRQ8BzcDzAhg4,1
ChIJMRkE9x7nTUcRQ8BzcDzAhg4,2
ChIJmZIk-fXnTUcReIjbVmn3hnE,2
ChIJwX8_vB7nTUcRQmRwculfvII,2
ChIJz74FIBznTUcRY0-wQ3bxm7Q,2
ChIJLx6RADyLTUcRJQIDJa5MWZc,1
ChIJgx4cBnKKTUcRj0QMnDqaNNo,1
ChIJ2Vs1TAbETUcRAekeG7YSS_s,2
ChIJiUO2oEXETUcREZBbOfpCRI0,2
ChIJlaagLgyVUkcRA3Kyrc78nNA,1
ChIJ7YGPrh3DTUcR-_V4V8ItYAY,2
ChIJ7bOiK34DUkcRyEKQZkDgc-s,1
ChIJh0ulpDQGUkcRzZXiioSQEFM,1
ChIJz6JZAeQFUkcRGKeo9yr9m4E,1
ChIJFW6pDIrgUkcRDz2Gx5IVauU,3
ChIJA9lyK_fvUkcRopJeLsC63Yg,1
ChIJPVq1lD3uUkcRSkFffGz5VH4,1
ChIJWaiSY2HoUkcRkWK7jkJxBMg,1
